state,Name,summit,broadrelief,steeprelief,lat,lon,broadcoord.X,broadcoord.Y,steepcoord.X,steepcoord.Y
Uruguay,Cerro Catedral,514,337,163,-34.3830555555556,-54.6738888888889,-54.6645907923509,-34.3956307575269,-54.7270862747869,-34.3392772869171
Iowa,Hawkeye Point,509,18,0,43.4602,-95.7089,-95.7126683892007,43.4552045081134,-95.7652225427009,43.5024446182895
NA,Hall Island High Point,507,507,507,60.6647,-173.0887,-173.175963257659,60.7071670524408,-173.175963257659,60.7071670524408
Ontario,Peak 489,489,275,221,46.0666666666667,-81.3833333333333,-81.3786158589225,46.0654520189598,-81.3850781526375,46.0654521027232
Michigan,Cuyahoga Peak,485,306,160,46.8136111111111,-89.7130555555556,-89.7817084541095,46.8609515134617,-89.7128589980358,46.818243766454
Iowa,Carroll County High Point,475,26,0,41.9925,-95.0733333333333,-95.1215740988823,42.0285471222479,-95.1215740988823,42.0285471222479
Kansas,Pottawatomie County High Point,475,29,0,39.5063888888889,-96.3875,-96.394534108316,39.5031911957138,-96.4468960451458,39.552714460156
Virgin Is.,Crown Mountain,474,474,466,18.3571,-64.9732,-65.0978475269928,18.4752776949003,-64.9771263998882,18.34883320228
Ohio,Campbell Hill,472,49,0,40.3703,-83.7201,-83.7153317888888,40.3649415485958,-83.8243670784272,40.4504477790917
Maine,Cadillac Mountain,466,464,360,44.3513888888889,-68.2266666666667,-68.4282717150208,44.4948849955953,-68.233376410814,44.3488238715601
Michigan,Huron Mountain,460,267,197,46.8783333333333,-87.9216666666667,-88.0094634469737,46.9396028622827,-87.9175341353122,46.8811667916346
Ontario,Pie Island High Point,455,276,250,48.2352777777778,-89.1608333333333,-89.2516046738884,48.2960809240441,-89.1539012011039,48.2309158534173
Michigan,Mount Bohemia,447,268,233,47.3916666666667,-88.0136111111111,-88.1022586983917,47.4529300703085,-88.0094391468203,47.3877539581689
Wisconsin,Devil's Lake West Bluff,447,158,155,43.4202777777778,-89.7386111111111,-89.7364498682646,43.4286035096944,-89.7364501880549,43.4196026902303
Connecticut,North Preston Hill,441,329,173,41.7208333333333,-73.5133333333333,-73.7132212946316,41.8683612397797,-73.4994552254146,41.7109736476242
Michigan,Mount Desor,425,161,0,47.9558333333333,-89.0116666666667,-89.008118151435,47.9627134196624,-89.1019464361438,48.0166398001188
Guam,Mount Lamlam,406,406,343,13.3397,144.6655,144.621508451804,13.3824951372801,144.663053960211,13.3327852458121
Missouri,Mudlick Mountain,400,273,178,37.2619444444444,-90.5244444444444,-90.6018989078061,37.3239557093407,-90.5201039072164,37.2676659743478
Campeche,Cerro Champerico,390,74,0,17.9088888888889,-89.47,-89.4734447879542,17.9123673610748,-89.8351461573481,18.2553551657194
Indiana,Hoosier Hill,383,17,0,40.0012,-84.8487,-84.9048891006327,40.0458119870153,-84.9048891006327,40.0458119870153
Illinois,Charles Mound,376,65,0,42.5041,-90.2398,-90.2441188492028,42.5009041062349,-90.2958635518252,42.5459017518205
Michigan,Empire Bluffs,340,165,164,44.7997222222222,-86.0713888888889,-86.1520414833995,44.857059952536,-86.0761281870355,44.7963476273504
Illinois,Williams Hill,324,150,0,37.5825,-88.4758333333333,-88.4660398663872,37.5857882129121,-88.5481760926574,37.6398259184702
Indiana,Washington County High Point,320,51,0,38.6416666666667,-85.9872222222222,-86.1101175913307,38.7390265549498,-86.1101175913307,38.7390265549498
Rhode I.,Jerimoth Hill,247,39,0,41.8493,-71.7789,-72.0155052916143,42.0260152102508,-72.0155052916143,42.0260152102508
Mississippi,Woodall Mountain,246,76,0,34.7877,-88.2416,-88.2442769874734,34.7899985691164,-88.3208226167499,34.8530716866184
Ohio,Peninsula Hill,244,70,0,41.245,-81.5519444444444,-81.5443682865483,41.2507174427251,-81.71766266776,41.3676531723271
Quintana Roo,Cerro El Charro,240,73,0,18.1019444444444,-88.8930555555556,-89.1792515867699,18.3750814789591,-89.1792515867699,18.3750814789591
Mississippi,Choctaw County High Point,220,54,0,33.1283333333333,-89.3105555555556,-89.3485584396529,33.1617339214473,-89.3485584396529,33.1617339214473
Yucatán,Cerro Benito Juaréz,210,65,0,19.9363888888889,-89.3327777777778,-89.3291001924197,19.937608310497,-89.372093884762,19.9737365083095
Rhode I.,Beacon Pole Hill,168,55,0,41.9952777777778,-71.4516666666667,-71.4586067584595,41.9991038675461,-71.6885654614475,42.1699170836128
Louisiana,Driskill Mountain,163,63,0,32.4249,-92.8967,-92.8998365339563,32.4267485578742,-92.9823050764459,32.4988600666848
Louisiana,Bossier Parish High Point,143,68,0,32.9366666666667,-93.7416666666667,-93.8305473587681,33.0127821989071,-93.8305473587681,33.0127821989071
Prince Edward I.,Prince Edward Island High Point,140,52,0,46.3311111111111,-63.4188888888889,-63.5280688374538,46.4084712272336,-63.5280688374538,46.4084712272336
Delaware,Near the Ebright Azimuth,137,18,0,39.836,-75.5222,-75.6782548342188,39.9544644852842,-75.6782548342188,39.9544644852842
District of Columbia,Point Reno,126,36,0,38.9517,-77.076,-77.2544035085243,39.0895178229701,-77.2544035085243,39.0895178229701
Florida,Britton Hill,105,26,0,30.9848,-86.2824,-86.2809866899152,30.983762722562,-86.3569374525199,31.0491334250216
Delaware,Iron Hill,104,79,0,39.6402777777778,-75.7522222222222,-75.7473874009496,39.6440154745167,-75.907834414318,39.7587469956264
Florida,Sugarloaf Mountain,94,51,0,28.6491666666667,-81.7330555555556,-81.7375049750411,28.6497530653512,-81.7528507612626,28.665541630548
Navassa I.,Navassa Island high point,85,82,0,18.3968,-75.0125,-75.0172792272767,18.3967547530494,-75.2328486869655,18.6066814243488
